55.944425, -3.188396, WSW, 55.944425, -3.188396, 0.000000, 248.750000 
55.944148, -3.188511, W, 55.944148, -3.188511, 0.000000, 247.500000 
55.944148, -3.188811, W, 55.944148, -3.188811, 0.000000, 246.250000 
55.944148, -3.189111, SSE, 55.944148, -3.189111, 28.288961, 56.997364 
55.943871, -3.188996, SW, 55.943871, -3.188996, 124.659212, 9.833446 
55.943659, -3.189208, WNW, 55.943659, -3.189208, 73.078867, 122.319850 
55.943773, -3.189485, NW, 55.943773, -3.189485, 73.078867, 121.069850 
55.943985, -3.189697, SW, 55.943985, -3.189697, 124.814875, 24.812222 
55.943773, -3.189910, SW, 55.943773, -3.189910, 124.814875, 23.562222 
55.943561, -3.190122, WSW, 55.943561, -3.190122, 124.814875, 22.312222 
55.943284, -3.190236, WSW, 55.943284, -3.190236, 100.589600, 35.079822 
55.943007, -3.190351, W, 55.943007, -3.190351, 100.589600, 33.829822 
55.943007, -3.190651, W, 55.943007, -3.190651, 100.589600, 32.579822 
55.943007, -3.190951, W, 55.943007, -3.190951, 71.291599, 21.872943 
55.943007, -3.191251, W, 55.943007, -3.191251, 71.291599, 20.622943 
55.943007, -3.191551, W, 55.943007, -3.191551, 71.291599, 19.372943 
55.943007, -3.191851, NNE, 55.943007, -3.191851, 93.942956, 71.559136 
55.943122, -3.191574, N, 55.943122, -3.191574, 93.942956, 70.309136 
55.943422, -3.191574, NNW, 55.943422, -3.191574, 93.942956, 69.059136 
55.943699, -3.191689, NNE, 55.943699, -3.191689, 88.930355, 93.730008 
55.943814, -3.191412, N, 55.943814, -3.191412, 88.930355, 92.480008 
55.944114, -3.191412, N, 55.944114, -3.191412, 88.930355, 91.230008 
55.944414, -3.191412, WNW, 55.944414, -3.191412, 12.061506, 120.522681 
55.944528, -3.191689, WNW, 55.944528, -3.191689, 12.061506, 119.272681 
55.944643, -3.191966, NNW, 55.944643, -3.191966, 5.622095, 72.209589 
55.944920, -3.192081, NW, 55.944920, -3.192081, 5.622095, 70.959589 
55.945133, -3.192293, ENE, 55.945133, -3.192293, 33.166105, 56.915141 
55.945410, -3.192178, E, 55.945410, -3.192178, 33.166105, 55.665141 
55.945410, -3.191878, E, 55.945410, -3.191878, 33.166105, 54.415141 
55.945410, -3.191578, ESE, 55.945410, -3.191578, 33.166105, 53.165141 
55.945295, -3.191301, NE, 55.945295, -3.191301, 1.785975, 113.407754 
55.945507, -3.191089, ENE, 55.945507, -3.191089, 1.785975, 112.157754 
55.945784, -3.190974, ENE, 55.945784, -3.190974, 1.785975, 110.907754 
55.946061, -3.190859, ESE, 55.946061, -3.190859, 1.785975, 109.657754 
55.945947, -3.190582, ESE, 55.945947, -3.190582, 80.557371, 117.844583 
55.945832, -3.190305, SE, 55.945832, -3.190305, 80.557371, 116.594583 
55.945620, -3.190093, NE, 55.945620, -3.190093, 45.892806, 50.982321 
55.945832, -3.189881, ENE, 55.945832, -3.189881, 45.892806, 49.732321 
55.946109, -3.189766, E, 55.946109, -3.189766, 45.892806, 48.482321 
55.946109, -3.189466, ESE, 55.946109, -3.189466, 33.042452, 96.097074 
55.945994, -3.189189, ESE, 55.945994, -3.189189, 33.042452, 94.847074 
