55.944425, -3.188396, SSW, 55.944425, -3.188396, 0.000000, 248.750000 
55.944310, -3.188673, S, 55.944310, -3.188673, 0.000000, 247.500000 
55.944010, -3.188673, SW, 55.944010, -3.188673, 55.877581, 296.426473 
55.943798, -3.188885, SW, 55.943798, -3.188885, 55.877581, 295.176473 
55.943586, -3.189097, SW, 55.943586, -3.189097, 55.877581, 293.926473 
55.943374, -3.189310, NNW, 55.943374, -3.189310, 103.732658, 305.876110 
55.943651, -3.189424, N, 55.943651, -3.189424, 206.993845, 316.472824 
55.943951, -3.189424, NNW, 55.943951, -3.189424, 206.993845, 315.222824 
55.944228, -3.189539, NNE, 55.944228, -3.189539, 313.048522, 391.991021 
55.944343, -3.189262, NNE, 55.944343, -3.189262, 313.048522, 390.741021 
55.944458, -3.188985, N, 55.944458, -3.188985, 313.048522, 389.491021 
55.944758, -3.188985, N, 55.944758, -3.188985, 313.048522, 388.241021 
55.945058, -3.188985, N, 55.945058, -3.188985, 313.048522, 386.991021 
55.945358, -3.188985, NNE, 55.945358, -3.188985, 371.012940, 407.089521 
55.945473, -3.188708, NNW, 55.945473, -3.188708, 371.012940, 405.839521 
55.945750, -3.188822, ENE, 55.945750, -3.188822, 445.441301, 410.893951 
55.946027, -3.188708, E, 55.946027, -3.188708, 445.441301, 409.643951 
55.946027, -3.188408, E, 55.946027, -3.188408, 445.441301, 408.393951 
55.946027, -3.188108, E, 55.946027, -3.188108, 445.441301, 407.143951 
55.946027, -3.187808, E, 55.946027, -3.187808, 568.078277, 522.584190 
55.946027, -3.187508, E, 55.946027, -3.187508, 568.078277, 521.334190 
55.946027, -3.187208, E, 55.946027, -3.187208, 611.636472, 525.775084 
55.946027, -3.186908, E, 55.946027, -3.186908, 710.100115, 566.263062 
55.946027, -3.186608, ESE, 55.946027, -3.186608, 710.100115, 565.013062 
55.945912, -3.186331, ESE, 55.945912, -3.186331, 811.873039, 609.452946 
55.945797, -3.186053, ENE, 55.945797, -3.186053, 823.527823, 716.410544 
55.946074, -3.185939, E, 55.946074, -3.185939, 823.527823, 715.160544 
55.946074, -3.185639, SE, 55.946074, -3.185639, 836.505654, 818.980235 
55.945862, -3.185426, ESE, 55.945862, -3.185426, 836.505654, 817.730235 
55.945747, -3.185149, SE, 55.945747, -3.185149, 836.505654, 816.480235 
55.945535, -3.184937, SSE, 55.945535, -3.184937, 870.276572, 820.173339 
55.945258, -3.184822, SSE, 55.945258, -3.184822, 870.276572, 818.923339 
55.944981, -3.184708, SSE, 55.944981, -3.184708, 870.276572, 817.673339 
55.944704, -3.184593, S, 55.944704, -3.184593, 880.412991, 846.957033 
55.944404, -3.184593, S, 55.944404, -3.184593, 880.412991, 845.707033 
55.944104, -3.184593, S, 55.944104, -3.184593, 880.412991, 844.457033 
55.943804, -3.184593, WSW, 55.943804, -3.184593, 883.900944, 888.340149 
55.943527, -3.184708, W, 55.943527, -3.184708, 883.900944, 887.090149 
55.943527, -3.185008, W, 55.943527, -3.185008, 883.900944, 885.840149 
55.943527, -3.185308, W, 55.943527, -3.185308, 883.900944, 884.590149 
55.943527, -3.185608, WSW, 55.943527, -3.185608, 883.900944, 883.340149 
55.943250, -3.185722, WNW, 55.943250, -3.185722, 883.900944, 882.090149 
55.943364, -3.185999, WSW, 55.943364, -3.185999, 893.194786, 923.096351 
55.943087, -3.186114, WNW, 55.943087, -3.186114, 893.194786, 921.846351 
55.943202, -3.186391, W, 55.943202, -3.186391, 893.194786, 920.596351 
55.943202, -3.186691, WNW, 55.943202, -3.186691, 986.546653, 977.957994 
55.943317, -3.186969, WNW, 55.943317, -3.186969, 986.546653, 976.707994 
55.943432, -3.187246, W, 55.943432, -3.187246, 986.546653, 975.457994 
55.943432, -3.187546, ENE, 55.943432, -3.187546, 1041.929733, 993.741736 
55.943709, -3.187431, ENE, 55.943709, -3.187431, 1041.929733, 992.491736 
55.943986, -3.187316, ENE, 55.943986, -3.187316, 1041.929733, 991.241736 
55.944286, -3.187316, E, 55.944286, -3.187316, 1041.929733, 989.991736 
55.944286, -3.187016, E, 55.944286, -3.187016, 1041.929733, 988.741736 
55.944286, -3.186716, ESE, 55.944286, -3.186716, 1041.929733, 987.491736 
55.944171, -3.186439, NE, 55.944171, -3.186439, 1113.506126, 1084.902293 
55.944383, -3.186227, NE, 55.944383, -3.186227, 1113.506126, 1083.652293 
55.944595, -3.186015, NE, 55.944595, -3.186015, 1113.506126, 1082.402293 
55.944808, -3.185803, WNW, 55.944808, -3.185803, 1181.941313, 1175.700004 
55.944922, -3.186080, WNW, 55.944922, -3.186080, 1181.941313, 1174.450004 
55.945037, -3.186357, WNW, 55.945037, -3.186357, 1181.941313, 1173.200004 
55.945152, -3.186634, WNW, 55.945152, -3.186634, 1181.941313, 1171.950004 
55.945267, -3.186911, W, 55.945267, -3.186911, 1181.941313, 1170.700004 
55.945267, -3.187211, WNW, 55.945267, -3.187211, 1181.941313, 1169.450004 
55.945382, -3.187488, WSW, 55.945382, -3.187488, 1361.625905, 1299.922318 
55.945104, -3.187603, W, 55.945104, -3.187603, 1361.625905, 1298.672318 
55.945104, -3.187903, W, 55.945104, -3.187903, 1361.625905, 1297.422318 
55.945104, -3.188203, W, 55.945104, -3.188203, 1361.625905, 1296.172318 
55.944827, -3.188088, WSW, 55.944827, -3.188088, 1361.625905, 1294.922318 
55.944550, -3.188203, W, 55.944550, -3.188203, 1361.625905, 1293.672318 
55.944550, -3.188503, W, 55.944550, -3.188503, 1361.625905, 1292.422318 
55.944550, -3.188803, W, 55.944550, -3.188803, 1361.625905, 1291.172318 
55.944550, -3.189103, W, 55.944550, -3.189103, 1361.625905, 1289.922318 
55.944550, -3.189403, W, 55.944550, -3.189403, 1361.625905, 1288.672318 
55.944550, -3.189703, W, 55.944550, -3.189703, 1361.625905, 1287.422318 
