55.944425, -3.188396, SSE, 55.944425, -3.188396, 0.000000, 248.750000 
55.944148, -3.188281, SW, 55.944148, -3.188281, 72.719410, 101.147218 
55.943936, -3.188493, SW, 55.943936, -3.188493, 72.719410, 99.897218 
55.943724, -3.188705, WSW, 55.943724, -3.188705, 72.719410, 98.647218 
55.943446, -3.188820, W, 55.943446, -3.188820, 72.719410, 97.397218 
55.943446, -3.189120, W, 55.943446, -3.189120, 20.505209, 109.726315 
55.943446, -3.189420, W, 55.943446, -3.189420, 46.579082, 75.016446 
55.943446, -3.189720, W, 55.943446, -3.189720, 46.579082, 73.766446 
55.943446, -3.190020, W, 55.943446, -3.190020, 46.579082, 72.516446 
55.943446, -3.190320, NNW, 55.943446, -3.190320, 104.803230, 115.366774 
55.943724, -3.190435, WSW, 55.943724, -3.190435, 21.724336, 75.280482 
55.943446, -3.190550, W, 55.943446, -3.190550, 21.724336, 74.030482 
55.943446, -3.190850, NNW, 55.943446, -3.190850, 19.604734, 70.013130 
55.943724, -3.190965, NNW, 55.943724, -3.190965, 19.604734, 68.763130 
55.944001, -3.191079, N, 55.944001, -3.191079, 85.100346, 91.960237 
55.944301, -3.191079, NW, 55.944301, -3.191079, 56.690580, 106.031529 
55.944513, -3.191292, WNW, 55.944513, -3.191292, 56.690580, 104.781529 
55.944628, -3.191569, NNW, 55.944628, -3.191569, 122.797820, 8.439824 
55.944905, -3.191684, N, 55.944905, -3.191684, 122.797820, 7.189824 
55.945205, -3.191684, NNW, 55.945205, -3.191684, 122.797820, 5.939824 
55.945482, -3.191798, NNE, 55.945482, -3.191798, 121.884873, 89.400076 
55.945597, -3.191521, N, 55.945597, -3.191521, 121.884873, 88.150076 
55.945897, -3.191521, SE, 55.945897, -3.191521, 31.170768, 66.520513 
55.945685, -3.191309, SE, 55.945685, -3.191309, 31.170768, 65.270513 
55.945473, -3.191097, SE, 55.945473, -3.191097, 31.170768, 64.020513 
55.945260, -3.190885, SE, 55.945260, -3.190885, 31.170768, 62.770513 
55.945048, -3.190673, SE, 55.945048, -3.190673, 31.170768, 61.520513 
55.944836, -3.190461, ESE, 55.944836, -3.190461, 31.170768, 60.270513 
55.944721, -3.190183, NE, 55.944721, -3.190183, 26.904987, 59.163475 
55.944933, -3.189971, NE, 55.944933, -3.189971, 26.904987, 57.913475 
55.945146, -3.189759, NE, 55.945146, -3.189759, 26.904987, 56.663475 
55.945358, -3.189547, NE, 55.945358, -3.189547, 26.904987, 55.413475 
55.945570, -3.189335, ESE, 55.945570, -3.189335, 93.706147, 75.155525 
55.945455, -3.189058, ESE, 55.945455, -3.189058, 93.706147, 73.905525 
55.945340, -3.188781, NE, 55.945340, -3.188781, 33.176119, 79.588395 
55.945552, -3.188568, NE, 55.945552, -3.188568, 33.176119, 78.338395 
55.945765, -3.188356, ESE, 55.945765, -3.188356, 46.306891, 58.362265 
55.945650, -3.188079, ESE, 55.945650, -3.188079, 46.306891, 57.112265 
55.945535, -3.187802, ESE, 55.945535, -3.187802, 46.306891, 55.862265 
55.945420, -3.187525, SSE, 55.945420, -3.187525, 9.852591, 55.520665 
55.945143, -3.187410, ENE, 55.945143, -3.187410, 61.367776, 62.541911 
55.945420, -3.187295, ESE, 55.945420, -3.187295, 61.367776, 61.291911 
55.945305, -3.187018, SE, 55.945305, -3.187018, 68.818624, 95.028260 
55.945093, -3.186806, ESE, 55.945093, -3.186806, 68.818624, 93.778260 
55.944978, -3.186529, ENE, 55.944978, -3.186529, 24.719808, 26.488425 
55.945256, -3.186414, ENE, 55.945256, -3.186414, 24.719808, 25.238425 
55.945533, -3.186299, ESE, 55.945533, -3.186299, 24.719808, 23.988425 
55.945418, -3.186022, E, 55.945418, -3.186022, 24.719808, 22.738425 
55.945418, -3.185722, E, 55.945418, -3.185722, 21.316075, 41.253014 
55.945418, -3.185422, ENE, 55.945418, -3.185422, 21.316075, 40.003014 
55.945695, -3.185307, E, 55.945695, -3.185307, 21.316075, 38.753014 
55.945695, -3.185007, ESE, 55.945695, -3.185007, 21.316075, 37.503014 
55.945580, -3.184730, S, 55.945580, -3.184730, 85.807245, 111.945802 
55.945280, -3.184730, S, 55.945280, -3.184730, 85.807245, 110.695802 
55.944980, -3.184730, S, 55.944980, -3.184730, 85.807245, 109.445802 
55.944680, -3.184730, S, 55.944680, -3.184730, 85.807245, 108.195802 
55.944380, -3.184730, SSW, 55.944380, -3.184730, 85.807245, 106.945802 
55.944265, -3.185007, SSE, 55.944265, -3.185007, 85.807245, 105.695802 
55.943988, -3.184892, SW, 55.943988, -3.184892, 60.029290, 97.134522 
55.943776, -3.185104, SSE, 55.943776, -3.185104, 117.797131, 76.897557 
55.943499, -3.184990, SE, 55.943499, -3.184990, 117.797131, 75.647557 
55.943287, -3.184778, SSE, 55.943287, -3.184778, 117.797131, 74.397557 
55.943010, -3.184663, W, 55.943010, -3.184663, 83.330157, 96.475653 
55.943010, -3.184963, W, 55.943010, -3.184963, 83.330157, 95.225653 
55.943010, -3.185263, W, 55.943010, -3.185263, 83.330157, 93.975653 
55.943010, -3.185563, WSW, 55.943010, -3.185563, 83.330157, 92.725653 
55.942733, -3.185678, W, 55.942733, -3.185678, 83.330157, 91.475653 
55.942733, -3.185978, WNW, 55.942733, -3.185978, 83.330157, 90.225653 
55.942847, -3.186255, W, 55.942847, -3.186255, 16.585888, 16.546406 
55.942847, -3.186555, W, 55.942847, -3.186555, 16.585888, 15.296406 
55.942847, -3.186855, W, 55.942847, -3.186855, 54.854196, 14.124545 
55.942847, -3.187155, W, 55.942847, -3.187155, 54.854196, 12.874545 
55.942847, -3.187455, W, 55.942847, -3.187455, 54.854196, 11.624545 
55.942847, -3.187755, W, 55.942847, -3.187755, 54.854196, 10.374545 
55.942847, -3.188055, W, 55.942847, -3.188055, 54.854196, 9.124545 
55.942847, -3.188355, W, 55.942847, -3.188355, 54.854196, 7.874545 
55.942847, -3.188655, W, 55.942847, -3.188655, 54.854196, 6.624545 
55.942847, -3.188955, W, 55.942847, -3.188955, 54.854196, 5.374545 
55.942847, -3.189255, W, 55.942847, -3.189255, 54.854196, 4.124545 
55.942847, -3.189555, W, 55.942847, -3.189555, 54.854196, 2.874545 
55.942847, -3.189855, W, 55.942847, -3.189855, 54.854196, 1.624545 
55.942847, -3.190155, W, 55.942847, -3.190155, 54.854196, 0.374545 
